68.23
66.62
67.8
68.11
67.77
68.41
69.26
69.17
67.82
69.75
70.63
70.13
70.34
70.84
70.85
72.29
73.85
74.77
74.93
74.01
75.22
74.94
77.58
79.46
79.04
79.09
79.12
80.8
80.25
80.62
79.49
79.18
79.62
80.56
82.95
81.75
80.47
79.22
78.28
80.32
80.56
80.3
79.95
81.83
82.49
83.81
82.48
84.62
83.06
83.32
83.52
85.68
87.88
85.59
85.92
86.71
87.36
85.69
87.73
85.3
90.06
90.08
92.29
90.19
88.89
87.87
88.87
90.34
91.07
94.18
96.35
97.07
98.65
101.2
98.46
99.25
99.35
98.36
99.76
100.97
101.42
104.61
101.48
104.08
102.13
102.92
105.12
105.36
106.93
107.92
108.38
110.84
109.02
109.01
111.62
112.51
112.34
115.39
113.77
113.83
113.51
115.33
113.99
111.02
110.44
114.72
112.25
113.03
113.42
113.34
113.35
115.34
115.38
115.81
116.44
117.39
119
117.92
117.01
119.95
121.75
121.7
119.75
121.41
121.31
122.03
123.26
125.36
122.74
124.5
124.92
127.22
126.12
127.2
129.77
132.19
136.74
136.18
139.98
138.66
140.06
139.28
138.44
140.73
141.02
146.04
144.29
143.1
143.76
144.67
145.39
147.32
151.2
148.56
147.57
147.97
148.89
148.79
150.76
154.27
153.83
155.43
154.95
153.78
151.76
153.3
154.79
154.14
154.38
156.53
155.56
155.43
158.84
156.72
160.33
161.13
159.22
162.2
159.25
160.2
157.09
155.25
157.18
157.09
156.18
156.16
156.03
155.05
156.96
156.73
156.53
155.56
158.86
157.59
158.72
158.5
158.83
159.96
159.91
161.15
158.09
160.05
160.72
158.91
158.02
158.85
161.83
161.87
159.63
157.81
159.96
160.68
158.68
159.76
160.79
160.88
158.82
158.94
155.9
155.71
157.81
154.52
155.6
158.85
156.75
157.97
158.87
156.61
158.55
157.73
160.75
160.66
158.87
161.89
161
161.07
160.02
159.06
158.85
160.07
162.02
163.11
163
164.01
164
165.05
162.97
164.96
166.07
167.76
167.07
164.75
165.85
165.75
163.98
164.81
161.59
161.44
162.46
162.61
161.6
162.72
161.85
161.55
159.61
157.64
156.72
157.84
157.97
160.95
162.77
161.06
162.2
163.25
166
166.96
168.08
169.08
169.1
170.12
168.84
169.84
172.72
175.04
174.94
174.94
176.22
176.18
178.4
177.39
177.42
180.14
178.21
178.5
178.47
179.42
182.3
180.4
178.44
179.55
180.37
179.16
178.28
176.35
177.23
175.37
177.3
176.06
174.36
175.6
173.51
173.51
174.33
170.24
169.45
170.63
170.76
171.74
172.3
172.43
169.29
169.36
169.26
168.12
169.92
168.18
165.86
166.26
165.05
168.18
165.08
169.23
171.23
169.49
170.21
169.26
169.29
170.04
167.91
170.3
168.96
168.21
169.03
170.37
170.37
170.37
171.03
170.21
170.96
171.97
172.04
174.2
173.05
174.98
